review_11,review_12,review_13
"Tidak sempat-sempat ke sini karena harus pagi sekali, sedikit siang sudah habis. Pagi-pagi jam 11 datang, ternyata toast-nya habis, dan yang tersisa sourdough. Akhirnya pesan yang penting toppingnya mix fruit with cream, pakai strawberry dan blueberry serta heavy cream, rotinya sourdough. Asli enak banget! Pantas selalu habis. Minumnya ada oren juice dan teh. Kalau kopi pesan dari Ombe Kofie, di sini tidak ada kopi. Oren juice asli dari jeruk peras, asam segar tapi tidak mahal. XoXo, Stellachubby. Follow Me: Instagram: @stellachubby stellachubby.blogspot.co.id.","Dengar-dengar rotinya enak banget, jadi bela-belain ke sini demi mencoba rotinya. Mencoba cinnamon honey butter + brown sugar (Rp. 25.000). Enak banget sumpah! Hahaha... gak lebay. Rotinya didiamkan gak langsung dimakan aja gak alot sampai sore. Pas digigit crispy dan manis cinnamon gitu ❤️. Pasti bakal beli lagi sih pastinya.","Letaknya bersebelahan dengan Apotik Putri dan masih satu grup dengan Ombe Kofie. Tempatnya mungil dan lucu banget seperti rumah boneka. Untuk area duduknya tidak besar (kira-kira 5-6 kursi maksimum) tapi nyaman, ada smoking area juga di luar tapi hanya 1-2 kursi. Pelayanannya ramah-ramah semua, membuat tempat ini makin nyaman dan terasa seperti di rumah. Saya pesan Cream dan Strawberry Jam (Rp. 30.000). Jadi toast-nya ini diberi krim yang rasanya seperti fresh cream, lalu selai strawberry, dan beberapa irisan buah strawberry. Bisa tambah strawberry lagi 10 ribu jika mau. Rotinya renyahnya pas, tidak terlalu garing, untuk krimnya lembut banget dan tidak kemanisan. Selai strawberry-nya asam segar walaupun tidak banyak, ditambah potongan strawberry yang cukup besar, enak banget, rasanya makan satu slice saja tidak cukup. Untuk minumannya pesan dari Ombe Kofie, saya pesan Cold Brew White dan Ombe Iced Latte. Kedua minumannya enak, sangat menyenangkan. Secara keseluruhan, saya suka dengan toast-nya. Tempatnya juga nyaman asalkan tidak penuh. Pelayanannya ramah dan senang sekali masih boleh order padahal saya datang jam 4 sore yang seharusnya mereka sudah tutup. Tidak sabar ingin balik untuk mencoba varian lainnya."
"Tempatnya mungil tapi nyaman. Japanese matcha burnt cheesecake-nya enak banget, crumble-nya pun tidak terlalu manis. Mix nutella millecrepes cheesecake juga enak, tidak bikin enek, unik juga karena atasnya millecrepes dan bawahnya cheesecake. Lemon teh-nya pun asam segar, cocok buat teman makan yang manis seperti ini, apalagi diminum pas cuaca terik di Jakarta.","Tempat ngedessert yang temanya serba cheesecake, ke sini di waktu weekend dan tempatnya selalu ramai. Untuk rasa cheesecake-nya juga lumayan enak.","Tempatnya kecil namun nyaman untuk menikmati sepotong cheesecake atau mille crepes, dan minuman segar sambil berbincang santai dengan teman-teman. Ada berbagai pilihan cheesecake dan mille crepes yang dipajang cantik di etalase toko yang tidak terlalu besar. Semua kue ditawarkan dalam porsi single. Harga per potongnya juga tidak mahal, sekitar 30-40 ribuan saja. Rasanya enak sekali, manisnya pas, dan sama sekali tidak membuat enek. Variannya pun beragam, mulai dari yang original, cokelat, matcha, hingga buah-buahan. Mille crepesnya juga enak meski menurut saya crepesnya terlalu tipis, sehingga ketika dimakan yang terasa mendominasi lidah adalah krimnya. Berada di dalam tempat ini sangat menyenangkan karena suasananya tenang dan santai. Patut dicoba jika ingin berbincang santai dengan teman-teman."
"Nitro Coffee di Wisma Nugra Santana tempatnya strategis banget, tepat di depan MRT Setiabudi Astra. Begitu masuk, terlihat luas dan nyaman, dengan desain interior sekelas restoran mewah. Datang malam ke sini after office hours, suasananya semakin temaram dan nyaman. Pesan beberapa pastry di sini, pertama ada Chocolate Croissant yang rasanya oke, tidak terlalu istimewa, isian cokelatnya juga biasa saja, tidak melimpah dan lumer. Kemudian pesan Banana Chocolate Croissant, ini tidak terlalu mengesankan karena banyak hal: rasa cokelatnya, irisan almond di atasnya, dan pisangnya berasa tapi kurang nendang. Untuk minuman, pesan Matcha Latte, bukan yang terbaik tapi masih oke. Sepertinya banyak orang ke sini mencari tempat yang nyaman karena luas dan wifinya juga terbilang kencang, untuk makanan dan minuman sih rasanya biasa saja.","Ini salah satu cabang Nitro terbaru. Ada di salah satu gedung lama di Sudirman, tapi karena ini coffee shop baru, jadi suasananya enak. Interiornya juga Instagramable dan bagus banget. Di sini mencoba cereal milk extra shot, wah enak nih, asin gurih jadinya kopinya. Karena lapar, coba savory pastry yang ham dan cheese. Enak juga, padahal aku jarang suka pastry. Tapi yang mengejutkan tiramisunya sih, karena asli mahal banget, Rp. 165.000. Memang besar sih, tapi kaget saja, karena harga coffee shop tapi dua kali lipat restoran Italia. Cuma kalau mau coba, cus aja, kopi-nya enak-enak.","Outlet Nitro Coffee ini lokasinya ada di Wisma Nugra Santana. Gedungnya memang gedung lama, tapi Nitro Coffee-nya sendiri keren banget deh interiornya. Terlihat mewah dan estetik juga. Tempatnya nyaman dan cocok banget untuk kerja di kafe atau nongkrong bareng dengan teman-teman. Saya pesan Hot Cappuccino (Rp. 40.000++) dan Tiramisu (Rp. 165.000++). Kopinya enak, terasa bold, cukup kuat dan smooth. Sesuai selera banget. Tiramisunya cukup besar, bisa sharing untuk 2-3 orang. Tadi tidak sempat tanya harganya berapa dan langsung pesan saja, ternyata pas pembayaran mahal juga, lumayan enak tapi terasa tidak istimewa untuk saya dan teman-teman. Pasti akan balik lagi ke sini untuk mencoba varian kopi yang lainnya."
"Coba menu kolaborasi Fore x Cinta Laura. Ada beberapa menu. Menu yang dipesan: Buttercream Latte. Menurut saya, dari (kalau tidak salah) 3 menu, ini yang dibayangan saya tidak terlalu manis. Dan benar, menu ini menurut saya pas banget. Manisnya pas, dan kopinya masih berasa. Oke lah ini. Semoga bisa jadi menu reguler. Untuk tempatnya sebenarnya enak, cuman di bagian belakangnya ada dus-dus yang lumayan berantakan. Pelayanannya ramah, meskipun tidak lama.","Pas lagi dekat Fore Coffee di area Cipete dan sudah mengincar mau pesan iced shaken coco berry, yang isinya ada kelapa, jeruk, dan potongan strawberry kering. Rasanya manisnya pas dan segar banget. Tempatnya juga terbilang nyaman dan ada beberapa area duduk jika ingin minum di tempat.","Penasaran banget sama Tropical Hibiscus Manuka yang super hits! Warnanya merah pekat, dari warnanya saja sudah terlihat segar banget. Terbuat dari teh hibiscus, madu Manuka, dan dipercantik dengan lemon kering. Rasanya manis segar, mirip rasa buah cranberry. Super bikin ketagihan!"
"Ke sini hanya demi Strawberry Pastry-nya yang enak banget. Tiga pastry seharga Rp. 100.000 menurut saya itu good deal banget. Kafe ini estetik banget, yang di PIM ini pas banget ada di tengah-tengah lobi utama PIM 3. Meskipun banyak bakery di sana, tetap yang paling nyaman di sini sih.","Semua pastrynya enak + caramel macchiato-nya juga enak, super love ❤️. Strawberry Pastry seger, enak banget, strawberry-nya fresh, pastry-nya legit, love banget (Rp. 34.000). Cheese Sausage Pastry enak, keju-nya berasa banget, sosisnya juga gede, enak banget, gurih, pastry-nya juga tidakkeras (Rp. 35.000). Crispy Sausage dan Cheese mirip sama cheese sausage pastry, cuma ini sesuai namanya aja lebih crispy (Rp. 32.000). Caramel Macchiato enak ✨✨ (Rp. 50.000).","Kecewa sih, bayarnya juga lama karena sistemnya. Roti dimasukkan dulu ke kantong kertas, jadi kasirnya kelamaan melihat roti-rotinya ada apa saja. Harusnya taruh saja di nampan dan ada asisten kasir yang membantu membungkus. Cuma satu kasirnya, sampai-sampai ada ibu-ibu sosialita yang bibirnya difiller dan bawa tas Versace marah-marah sampai membatalkan barang yang dibeli."
"Penasaran sama Starbucks Reserve, ternyata tidak beda jauh. Hanya ada meja barnya yang terlihat eksklusif. Untung pilih yang lokasinya strategis, dan pemandangannya juara. Gedung-gedung pencakar langit Sudirman dengan segala cerita di baliknya. Ke sini cuma minum matcha-nya yang enak, creamy, dan bold. Apalagi manisnya pas, dan benar-benar segar banget diminum saat cuaca terik.","Mampir sebentar ke Starbucks Menara Astra, super nyaman dan bikin betah berlama-lama. Juga baru pertama kali mencoba Java Choco versi coffee. Ternyata rasanya lebih cocok dibanding yang chocolate saja. Rasanya seimbang dan manisnya oke. Jangan lupa whipped cream-nya dicampur merata jadi makin creamy.",SANTAI DULU... Ayo ke Starbucks dulu deh. Kali ini pesan Double Chocolate Chip Cream dan Green Tea Cream. Double Chocolate Chip Cream (Grande) Rp. 63.000: Hmm ada sensasi renyah dari cokelatnya. Minta yang less sugar dan less es ya. Green Tea Cream (Grande) Rp. 63.000: Salah satu jenis Frappuccino favorit nih. Segar dan nikmat deh. Salam sehat.
"Yang hobi ke tempat gemas, nongkrong dengan seru-seruan foto di setiap sudut, cocok banget ke sini. Tempatnya cukup luas dan detail, banyak yang ke sini untuk sekadar foto di setiap sudutnya. Aku pesan Red Velvet (Rp. 32.000) dengan krim di atasnya. Creamy tapi tidak terlalu manis buatku. Ternyata harus dicampur dengan krimnya biar makin enak!","Kali ini saya pesan 'Spanish Latte'. Buat orang yang suka creamy seperti saya, boleh nih dicoba! ✌ Saya juga pesan pizza 'pepperoni', lumayan sih, agak milky gitu menurut saya. Untuk tempat, lumayan enak dan cocok banget buat kerja di kafe. Ada area dalam ruangan untuk yang merokok juga, mantap!","Coffee shop ini memang juara! Suasananya nyaman dan luas, cocok banget untuk kerja di kafe dengan banyak pilihan tempat duduk. Ada area dalam ruangan untuk merokok juga, jadi tidak kepanasan kalau ke sini siang hari. Makanan dan minumannya enak-enak dan harganya terjangkau."
"Beberapa kali melewati resto ini dan akhirnya mencoba karena ada banner menu promonya. Salted egg with basmati rice: Basmati rice-nya enak banget, ungunya dari kembang telang jadi sehat, rasanya gurih seperti ada santannya, tapi tidak tahu pasti. Ada rasa rempahnya sedikit seperti nasi kuning. Salted egg-nya rasanya light, tepungnya agak keras dan berminyak, ada sedikit pedas. Beef gyudon with basmati rice: ini enak juga! Lebih suka yang ini, meskipun dagingnya tidak terlalu empuk tapi rasa asin gurihnya mantap. Nasi basmatinya dicampur dengan minyak dan kecap, jadi rasanya asin gurih. Oh ya, basmati di sini teksturnya tidak terlalu pulen, masih berasa tekstur padatnya.","Supergrain merupakan salah satu resto yang menjual makanan sehat. Buat yang lagi menjalankan program sehat, weight loss, atau apapun bisa mencoba menu ini. Menu-nya ada Indonesia, Asia, dan Western. Saya coba Chicken Bird Tutu Brown Rice (Rp. 69.000), enak untuk hidangan ini. Rempahnya berasa dari bumbu betutu atau brown rice-nya yang ada rempahnya. Kematangan ayam bagus, tidak kering, sayuran juga bagus untuk kematangan. Sambal kecombrang di sini pedasnya pas dan tidak mengalahkan rasa rempah lainnya. Infused water (Rp. 19.000) di sini pakai lemon, rosemary, dan sereh. Cuman memang rempahnya kurang keluar sedikit.","Dinner with healthy food. Lagi ada promo di akhir pekan jadi harga mulai Rp. 40.000 per porsi, tapi dengan syarat harus order minumannya. Untuk minuman, saya pesan infused water (Rp. 18.000). Nah, makanannya saya pilih The Kingsmen (Rp. 39.900++). Isian grilled jamur, tomat ceri, edamame, labu, dan nasi dengan rasa asam gurih, lalu diberi mayo terpisah. Untuk porsi, oke, banyak toppingnya terutama edamame-nya. Buat rasanya, untuk model healthy food ini enak, masih berbumbu. Gurih sehat gitu. Model makanan sehat yang bisa dinikmati rasanya."
"Cinnamon dan semacam bolu. Kisaran Rp. 20.000 per item. Oke sih, rasa dan harga sesuai. Yang cinnamon almond lebih kayak roti adonannya. Manisnya oke, ada rasa keju di tengahnya ya. Suka sih, jadi ada sedikit kriuk gitu. Almondnya sudah lengket jadi bukan yang renyah, suka aja tapi tipikal tipis gitu. Yang apple crumble semacam bolu, enak juga. Pas dimakan tidak buyar, tetap enak menyatu di mulut. Makan langsung dua porsi ini kenyang banget wkwk.","Mampir beli pastry di sini, sudah lama tidak mampir dan tempatnya ternyata masih bertahan cukup lama. Pastry-nya memang enak, tapi kebanyakan manis sekali. Saya beli pastry dengan isian daging cincang, harganya tidak mahal dan ukuran sedang. Rasanya juga tidak mengecewakan.","Mencoba ngopi di Toko Cinnamon, Saint Cinnamon - sebuah store di Mall Taman Anggrek yang menjual aneka cinnamon roll. Tapi, alih-alih mencoba cinnamon-nya, saya memutuskan buat ngopi doang di sini. Saya mencoba Flat White Iced seharga Rp. 38.000, harga wajar buat minuman di mall. Rasanya dominan ke pahit, tapi masih light dan milky di mulut, milkynya masih pas. Tempatnya sendiri enak buat kerja dan nyaman juga buat duduk-duduk sebentar meski tidak terlalu luas. Pelayanannya ramah dan friendly."
"Holaa, kali ini aku datang ke salah satu resto yang menurutku terbaik di Jakarta. Kali ini aku ke @boja.eatery. Di sini suasananya asik banget, nyaman, desainnya bagus dan cantik. Cocok banget buat acara wedding, ulang tahun, dan acara lainnya. Bisa banget buat foto-foto cantik juga. Nah kali ini aku pesan Salmon Tokyo Bells (Rp. 170.000), salmonnya di sini menurutku terbaik, dagingnya lembut dan pas banget sama mentainya, salah satu menu wajib kalau ke sini. Steak dan Egg Toast (Rp. 120.000) yang paling aku notice dari menu ini porsinya banyak banget, dan steaknya lembut dan enak banget, tingkat kematangan juga medium rare yang pas. Pink Lemonade (Rp. 45.000), seger banget minumannya, rasanya tidak terlalu asam karena ada lemonnya. Strawberry Smoothies (Rp. 40.000) manis, dan seger dan pas deh pokoknya.","Salah satu kafe terbaik dan estetik di Pluit, namanya Boja Eatery. Dari depan tampak biasa saja, tapi pas masuk ke dalam, wah, mewah banget tempatnya. Tempatnya cantik banget, banyak dekorasi yang cocok buat acara-acara besar seperti pernikahan, ulang tahun, dll. Mereka menyajikan kuliner modern Asian. Di sini aku pesan Salmon Tokyo Bells (Rp. 170.000), salmon terbaik sejauh ini, dagingnya lembut dan saus mentainya enak banget, bikin salmonnya naik level. Steak dan Egg Toast (Rp. 120.000) disajikan dengan sourdough toast, tenderloin steak, french fries, telur goreng, sautéed mushroom, roasted bacon, dan chimichurri. Steaknya cukup empuk, tingkat kematangan medium rare. Whole complete meal sih ini! Pink Lemonade (Rp. 45.000), seger banget minumannya, lebih cenderung ke asam karena ada lemonnya. Strawberry Smoothies (Rp. 40.000), asem, manis, dan segar. Dari segi makanan, ini oke banget, worth it dengan harganya. Pelayanan dan suasana tidak mengecewakan. 9/10 dari saya!","Boja Eatery sudah lama bikin penasaran! Tapi terus terang, saya tuh skeptis sama tempat yang cantik-cantik begini, takutnya keren doang tapi makanannya zonk hahaha. Karena bagi saya yang penting dari makanan adalah rasa, tidak masalah tempatnya biasa saja. Soal tempat, thumbs up. Menurutku cantik banget, sesuai dengan yang saya lihat di media sosial selama ini. Pantas sering banget Boja ini disewa full day untuk acara. Dekor, interior, furniture, suasananya semua mendukung. Memang sempurna buat kafe yang proper atau meeting atau kerja sekalipun. Bikin betah, nyaman banget. Untuk makanan, yang saya pesan: pork belly matah on rice dengan nasi gurih butter, pork belly, sambal matah, dan telur mata sapi. Template-nya tidak beda jauh dengan rice bowl pada umumnya. Rasanya oke, enak. Tapi tidak sampai enak banget. Kulit pork belly-nya enak, garing, dan tidak tebal. Tapi buat yang gampang risih dengan makanan berminyak, ini kurang direkomendasikan karena bagian bawahnya agak berminyak, mungkin karena nasi dimasak dengan butter. Salmon tomyam: tidak berencana pesan ini awalnya hahaha. Tadinya mau pesan fish silky soup tapi katanya tomyam ini lebih best seller. Saya minta ekstra kuah dan beneran dikasih banyak. Rasa tomyamnya oke, enak tapi tidak sampai enak banget. Saya pikir mereka spesialis di menu-menu pork. Yang jadi sorotan adalah salmonnya. Sangat fresh, sama sekali tidak amis, bahkan biasanya saya tidak terlalu suka salmon yang diolah well done begini karena ada aroma 'ikan'-nya. Keseluruhan menu ini boleh dicoba, walaupun tidak must try. Pelayanannya oke, ramah. Cocok sih Boja untuk kencan atau kesini sendirian juga, suasananya mendukung, asli.Secara rasa hidangan, tidak ada yang spot on atau bikin pengen revisi. Tidak yang nendang banget dan punya ciri khas, mungkin karena saya belum coba banyak menu juga. Bagiku kafe ini ikonnya memang tempatnya, bukan makanannya. Jadi cocoknya buat yang cari suasana, cari tempat keren buat foto-foto, bukan cari makanan enak. Harga cenderung mahal, tapi wajar karena ini di Pluit."
"Asik banget dapat cake gratis dari aplikasi Starbucks! Kadang momen-momen santai di tempat yang tenang bisa jadi highlight juga, apalagi kalau tempatnya nyaman dan luas seperti Starbucks. Cocok banget buat ngisi waktu sambil menunggu.","Hari ini minum kopi cappuccino grande di Starbucks Reserve. Serta menyantap menu beef pastrami sandwich mereka, untuk beef-nya cukup banyak, sausnya tidak begitu banyak.","Lokasinya di dekat lobi samping, saya mampir ke sini buat self charging sekaligus bekerja dengan laptop. Saya pesan signature coklat yang merupakan salah satu minuman favorit saya di Starbucks. Tempatnya nyaman, terutama buat me time atau nongkrong bareng."
